sub_title,author,url,text,section,title,date
None,Sem autor,https://www.oantagonista.com/brasil/governo-vai-inaugurar-na-paraiba-centro-de-testes-de-tecnologias-de-dessalinizacao/,"Jair Bolsonaro anunciou nas redes que em breve será inaugurado o Centro de Testes de Tecnologias de Dessalinização, em Campina Grande (PB), projeto do ministro Marcos Pontes.O CTTD vai absorver o Laboratório de Referência em Dessalinização (Labdes), da Universidade Federal de Campina Grande (UFCG), lançado em 2003 pela então ministra Marina Silva.Coordenador do projeto, o engenheiro Kepler França disse a  que o novo centro vai aferir equipamentos de dessalinização nacionais e estrangeiros.“A ideia é exatamente testar equipamentos e tecnologias que visem a potabilidade de águas subterrâneas, normalmente impróprias para o consumo humano.”Segundo ele, o atual governo “despertou para um problema antigo que afeta o semi-árido”.“Esses testes vão gerar atestados para que as empresas possam participar de licitações, tanto em nível estadual como no federal. Também vamos testar equipamentos fabricados no exterior. EUA, Japão, Alemanha e Israel têm tecnologias semelhantes para purificação de águas salobras ou do oceano. Tudo isso dará margem para o intercâmbio de informações e melhoramento tecnológico.”",Brasil,Governo vai inaugurar na Paraíba centro de testes de tecnologias de dessalinização,04/04/2019 18:00:43
None,Diego Amorim,https://www.oantagonista.com/brasil/o-mec-e-maior-que-o-debate-ideologico/,"Marcos Rogério, senador pelo DEM de Rondônia, que fez campanha para Jair Bolsonaro em seu estado, sugere que o presidente tenha “atenção” com a situação no Ministério da Educação.O parlamentar disse a  que é preciso cuidar da gestão da pasta.“Não podemos repetir os erros do passado. Não podemos ver no nosso governo aquilo que já condenamos. O MEC é maior do que o debate ideológico. O ‘mais Brasil e menos Brasília’ também tem que valer para o MEC.”Ex-deputado, Rogério presidiu a comissão na Câmara que analisou o projeto Escola Sem Partido.",Brasil,“O MEC é maior do que o debate ideológico”,04/04/2019 16:55:37
None,Sem autor,https://www.oantagonista.com/brasil/ministro-tse-sera-julgado-na-1a-instancia/,"Celso de Mello mandou à primeira instância de Brasília denúncia contra o ministro do TSE Admar Gonzaga, por suposta agressão à ex-mulher.Foi aplicada o entendimento de que, como o caso não tem relação com o cargo, não há direito ao foro privilegiado no STF.",Brasil,Ministro do TSE será julgado na 1ª instância,04/04/2019 16:36:20
None,Sem autor,https://www.oantagonista.com/brasil/tchutchuco-e-tchutchuca/,"Gleisi Hoffmann encontrou Zeca Dirceu no cafezinho da Câmara. “Bom dia, tchutchuco!”, disse ela.Pelo visto, tigrão não é.",Brasil,Tchutchuco e tchutchuca,04/04/2019 17:14:37
None,Sem autor,https://www.oantagonista.com/brasil/bonde-tigrao-e-contra-chamar-guedes-de-tchutchuca/,"O grupo Bonde do Tigrão, que popularizou o termo “tchutchuca”, divulgou em seu Facebook uma nota lamentando que ele tenha sido usado contra Paulo Guedes.Na nota, o vocalista do grupo, Leandrinho, diz ter ficado “surpreso com o ocorrido” e lamentar o fato de “o deputado em questão [Zeca Dirceu] ter desrespeitado o ministro Paulo Guedes, que além de ser uma autoridade é um senhor de idade e merece respeito”.",Brasil,Bonde do Tigrão é contra chamar Guedes de ‘tchutchuca’,04/04/2019 17:28:40
None,Sem autor,https://www.oantagonista.com/brasil/laudo-da-pf-confirma-gambiarra-no-museu-nacional/,"A Polícia Federal apresentou hoje laudo pericial que confirma uma gambiarra elétrica como origem do incêndio que destruiu o Museu Nacional no ano passado.Segundo o perito criminal Marco Antônio Zatta, três aparelhos de ar-condicionado estavam ligados a um mesmo disjuntor.“Em vez de ligar direto num quadro principal, foi feita uma ligação em paralelo. Deveria ter um disjuntor para cada ar. Era um mesmo para os três”, disse. Também não havia aterramento elétrico.E quem será responsabilizado?",Brasil,Laudo da PF confirma gambiarra no Museu Nacional,04/04/2019 17:08:33
None,Sem autor,https://www.oantagonista.com/brasil/lula-quer-hc-julgado-no-stf-o-mais-breve-possivel/,"A defesa de Lula pediu a Edson Fachin que leve a julgamento na Segunda Turma, “o mais breve possível”, um habeas corpus que pede a anulação da condenação no caso do triplex.O caso foi pautado para análise entre os dias 12 e 23 de abril no plenário virtual, no qual os ministros votam à distância pelo computador.Como há possibilidade de STJ manter a condenação na semana que vem, os advogados querem que o STF se antecipe e decida sobre o habeas corpus numa sessão presencial da Segunda Turma, que se reúne às terças.",Brasil,Lula quer que STF julgue HC ‘o mais breve possível’,04/04/2019 16:50:35
None,Sem autor,https://www.oantagonista.com/brasil/tj-pr-solta-beto-richa/,"A 2ª Câmara Criminal do TJ do Paraná acaba de conceder habeas corpus ao tucano Beto Richa, informa o G1 Paraná.Por dois votos a um, os desembargadores acataram o pedido de liberdade feito pela defesa do ex-governador.",Brasil,TJ-PR solta Beto Richa,04/04/2019 16:24:44
None,Sem autor,https://www.oantagonista.com/brasil/depois-de-13-anos-camara-demite-assessor-acusado-na-operacao-sanguessuga/,"Quase 13 anos depois de a PF deflagrar a Operação Sanguessuga, Rodrigo Maia ordenou a demissão de um dos assessores parlamentares envolvidos no caso.Em 2006, Francisco Machado Filho, o assessor, admitiu que fornecia sua senha para operacionalizar o esquema de fraude em licitações para compra de ambulâncias.Leia a reportagem de Igor Gadelha em :",Brasil,"Depois de 13 anos, Câmara demite assessor acusado na Operação Sanguessuga",04/04/2019 16:55:05
None,Sem autor,https://www.oantagonista.com/brasil/atuacao-dem-incomoda-dirigentes-partidarios/,"Dirigentes de outros partidos começam a se incomodar com a atuação do DEM, que ocupa três ministérios no governo de Jair Bolsonaro, relata Caio Junqueira em .O objetivo do partido de Rodrigo Maia é atrair prefeitos para, na eleição de 2020, superar o MDB em número de prefeituras pelo país.Leia a reportagem:",Brasil,Atuação do DEM incomoda dirigentes partidários,04/04/2019 16:45:20
None,Sem autor,https://www.oantagonista.com/sociedade/moro-apresenta-bolsonaro-plano-contra-crimes-violentos/,"Sergio Moro apresentou hoje a Jair Bolsonaro um projeto para reduzir crimes violentos, informa o UOL.A proposta prevê a ação integrada de forças da União, estados e municípios para reduzir as taxas de homicídio e deve ser implementada a partir do segundo semestre deste ano em cinco cidades de médio porte.“A base do plano”, escreve o repórter Leandro Prazeres, “é aumentar a repressão policial de um lado e, de outro, ampliar a presença de programas sociais do governo federal”.Por enquanto, ainda não foram anunciadas as cidades-piloto do projeto nem há definição de  metas para a redução das taxas de homicídio.",Sociedade,Moro apresenta a Bolsonaro plano contra crimes violentos,04/04/2019 16:02:50
None,Sem autor,https://www.oantagonista.com/economia/aliados-de-temer-no-sebrae-devem-ser-destituidos/,"Eleita em novembro por indicação de Michel Temer, a atual direção do Sebrae deve ser destituída em abril, informa Igor Gadelha em .Marília Garcez, que hoje trabalha em uma das secretarias de Paulo Guedes, é a mais cotada para presidente no lugar de João Henrique Souza.Leia a reportagem:",Economia,Aliados de Temer no Sebrae devem ser destituídos,04/04/2019 16:16:32
None,Sem autor,https://www.oantagonista.com/brasil/temer-e-filha-viram-reus-por-lavagem/,Michel Temer e a filha Maristela viraram réus por lavagem de dinheiro. Eles são acusados de usar parte da propina de Angra 3 na reforma de um imóvel.Também serão processados o coronel João Batista Lima Filho e a mulher Maria Rita Fratezi.,Brasil,TEMER E FILHA VIRAM RÉUS POR LAVAGEM,04/04/2019 16:18:59
None,Sem autor,https://www.oantagonista.com/brasil/e-o-unico-lugar-que-nao-foi-investigado-ainda/,"Eduardo Girão, do Podemos do Ceará, ocupou a tribuna do Senado há pouco para voltar a defender que as cortes superiores sejam investigadas.“Não defendo o fechamento do Supremo. Pelo contrário. Defendo o fortalecimento do Supremo. Mas o STF é o único lugar que não foi investigado ainda.”Davi Alcolumbre deu um jeito de enterrar a CPI da Lava Toga, ao determinar que a CCJ analise o requerimento.",Brasil,“É o único lugar que não foi investigado ainda”,04/04/2019 15:18:03
None,Sem autor,https://www.oantagonista.com/brasil/a-linguagem-comunista-de-velez/,"Ricardo Vélez quer que o regime militar instalado em 1964 seja chamado nos livros didáticos de “regime democrático de força”.Isso é linguagem de comunista, para esconder a realidade, assim como o “centralismo democrático” dos antigos PCs. ",Brasil,A linguagem comunista de Vélez,04/04/2019 15:33:31
None,Sem autor,https://www.oantagonista.com/brasil/ventriculo-esquerdo-ou-direito-carlos/,"Carlos Bolsonaro acaba de ir ao Twitter dizer que o “sistema corrupto” insiste em desgastar seu pai e transformá-lo em mais um “boneco de ventrículo”. supõe que o filho de Jair Bolsonaro tenha querido dizer “boneco de ventríloquo” antes de apagar o tuíte.Mas, por via das dúvidas, pergunta: era o ventrículo esquerdo ou o direito, Carluxo?",Brasil,"Ventrículo esquerdo ou direito, Carlos?",04/04/2019 15:38:27
None,Sem autor,https://www.oantagonista.com/brasil/frota-busca-apoio-para-derrubar-lider-governo-na-camara/,"Alexandre Frota procurou lideranças e enviou mensagens a parlamentares do Centrão nos últimos dias pedindo apoio para derrubar o líder do governo na Câmara, Major Vitor Hugo, relata a Folha.Segundo o deputado, “a Câmara não aceitou” Vitor Hugo –considerado nome de confiança de Jair Bolsonaro– como líder do governo.“Ele é um líder faixa-branca. Tem de ser faixa-preta”, disse Frota ao jornal paulistano. “Não pode andar aqui dentro com todos os líderes virando as costas para ele.”",Brasil,Frota busca apoio para derrubar líder do governo na Câmara,04/04/2019 16:08:33
None,Sem autor,https://www.oantagonista.com/brasil/marco-aurelio-ironiza-adiamento/,"Relator das ações que buscam derrubar a prisão em segunda instância, Marco Aurélio Mello ironizou a decisão de Dias Toffoli de adiar, para data indefinida, o dia do julgamento.“É um caso realmente novo, que não estava colocado, né? Talvez por isso deva-se esperar”, disse, segundo registro do Jota.Contrário à execução antecipada da pena, o ministro pressiona pelo julgamento desde 2017.",Brasil,Marco Aurélio ironiza adiamento,04/04/2019 16:07:41
None,Sem autor,https://www.oantagonista.com/brasil/tudo-ocorreu-em-alto-nivel-diz-bolsonaro-sobre-dialogo-com-partidos/,"Jair Bolsonaro foi ao Twitter dizer que “nada se falou sobre cargos” nas conversas com presidentes e líderes de partidos. “Tudo ocorreu em alto nível.”“Executivo e Legislativo unidos, por uma causa que representa o futuro de nossos filhos e netos: a Nova Previdência.”Pela manhã me reuni com vários presidentes e líderes de partidos. Tudo ocorreu em alto nível. Ao contrário do que propalado por alguns, nada se falou sobre cargos. Executivo e Legislativo unidos, por uma causa que representa o futuro de nossos filhos e netos: a Nova Previdência.— Jair M. Bolsonaro (@jairbolsonaro) ",Brasil,"“Tudo ocorreu em alto nível”, diz Bolsonaro sobre diálogo com partidos",04/04/2019 16:07:14
None,Sem autor,https://www.oantagonista.com/brasil/bolsonaro-elogia-acao-da-rota-que-matou-11-em-sp/,"No Twitter, Jair Bolsonaro parabenizou a Rota pela ação que deixou mortos pelo menos 11 acusados de assaltar dois bancos em Guararema, na Grande São Paulo.O presidente elogiou a “rápida e eficiente ação contra 25 bandidos fortemente armados e equipados” que, além da tentativa de assalto, fizeram uma família refém.“11 bandidos foram mortos e nenhum inocente saiu ferido. Bom trabalho!”, concluiu Bolsonaro.Segundo a PM, houve troca de tiros com a polícia. Dos pelo menos 25 criminosos armados que estavam envolvidos, um foi preso, e outros 11 morreram.João Doria, que também elogiou a ação, prometeu condecorar os policiais.",Brasil,Bolsonaro elogia ação da Rota que matou 11 em SP,04/04/2019 14:32:33
None,Sem autor,https://www.oantagonista.com/mundo/publicacao-contra-o-hamas-e-pagina-virada-diz-flavio-bolsonaro/,"De volta de Israel, onde fez parte da comitiva do pai, Flávio Bolsonaro disse que sua publicação no Twitter contra o grupo terrorista Hamas –depois apagada– é “página virada”.“Vamos ao que importa ao Brasil. (…) A gente volta cheio de pauta favorável, um monte de acordos. O ministro [Ernesto Araújo] acaba de falar que vai abrir uma agenda agora, talvez no primeiro semestre ainda, para fazer uma rodada junto ao mundo árabe e trazer investimentos”, declarou o senador, segundo a Folha.Questionado pelos jornalistas sobre os motivos que o levaram a apagar o tuíte, Flávio respondeu:“Página virada. Não vão arrancar nada da minha boca. Vamos tratar de pauta positiva, muitos investimentos, vamos parar de ficar jogando casca de banana. O Brasil vai ser grande, vocês querendo ou não.”",Mundo,"Publicação contra o Hamas é página virada, diz Flávio Bolsonaro",04/04/2019 14:39:53
None,Sem autor,https://www.oantagonista.com/brasil/operacao-em-goias-investiga-loverboy-e-elvis-presley/,"A Operação Decantação, que investiga desvios na Companhia Saneamento de Goiás (Saneago), tem como um dos alvos o empresário Eduardo Henrique de Deus, conhecido como “Loverboy”.Segundo o Ministério Público Federal, ele mantinha numa de suas empresas 21 carimbos de 14 outras empresas, indício de que eram usadas como fantasmas para fraudar licitações.Outro investigado é o pregoeiro Elvis Presley Mendanha, da Comissão de Licitações da Saneago, suspeito de favorecer construtora numa licitação para construção de um parque ecológico.Loverboy está foragido. Ele teve prisão temporária decretada hoje na terceira fase da Decantação, que também investiga envolvimento do ex-governador José Eliton (PSDB) nos desvios da Saneago. ",Brasil,Operação em Goiás investiga Loverboy e Elvis Presley,04/04/2019 14:25:16
None,Sem autor,https://www.oantagonista.com/brasil/governo-diz-onu-que-nao-houve-golpe-em-1964/,"O governo enviou telegrama à ONU negando que houve golpe de Estado no dia 31 de março de 1964 e que a tomada do poder pelos militares contou com o apoio da “maioria da população”, informa a BBC Brasil.O documento diz que o regime militar foi necessário “para afastar a crescente ameaça de uma tomada comunista do Brasil e garantir a preservação das instituições nacionais, no contexto da Guerra Fria”.“Os anos 1960-70 foram um período de intensa mobilização de organizações terroristas de esquerda no Brasil e em toda a América Latina”.",Brasil,Governo diz à ONU que não houve golpe em 1964,04/04/2019 15:18:09
None,Sem autor,https://www.oantagonista.com/brasil/video-quebra-pau-na-camara-municipal-de-macapa/,"O jornalista amapaense Ney Pantaleão publicou em seu Twitter um pequeno vídeo da eleição para presidente da Câmara Municipal de Macapá.A sessão foi interrompida pelo que os comentaristas de futebol costumam chamar de “cenas lamentáveis” –troca de socos entre os vereadores.E vocês achando que baixaria foi a altercação entre Zeca Dirceu e Paulo Guedes na CCJ da Câmara ontem.(Clique na imagem abaixo para assistir.)Eleição para a presidência da Câmara Municipal de Macapá é interrompida por troca de socos entre vereadores. A briga, literal, pelo poder. — Ney Pantaleão (@NeyPantaleaoTV) ",Brasil,Vídeo: quebra-pau na Câmara Municipal de Macapá,04/04/2019 15:28:01
None,Diego Amorim,https://www.oantagonista.com/brasil/o-governo-esta-funcionando-onde-tem-milico/,"Um senador que circula bem a Esplanada em razão da frente parlamentar que preside disse a O Antagonista que “o governo só está funcionando onde tem milico”.“É impressionante. São esses generais que têm dado o freio que o Bolsonaro precisa. Estão trabalhando silenciosamente, limpando a área aos poucos.”",Brasil,“O governo só está funcionando onde tem milico”,04/04/2019 15:04:34
None,Sem autor,https://www.oantagonista.com/internet/dedo-de-ouro/,"O perfil de Jair Bolsonaro no Twitter endossou narrativa de que os liberais estão em êxtase com o “momento de jacobinismo” de Paulo Guedes, embora critiquem quando “um conservador sobe o tom”.Na verdade, Carlos, o liberal Guedes reagiu com a verdade contra um inimigo concreto: o PT e seus satélites. Não fez birra nem ofendeu sua base de apoio, embora tenha sido abandonado até pelo PSL. ",Internet,Dedo de ouro,04/04/2019 13:46:35
None,Sem autor,https://www.oantagonista.com/internet/sergio-moro-oficial/,"Em menos de quatro horas, o perfil oficial de Sergio Moro no Twitter já ultrapassou a marca dos 122 mil seguidores.",Internet,Sergio Moro Oficial,04/04/2019 13:52:27
None,Diego Amorim,https://www.oantagonista.com/brasil/paulo-guedes-nao-foi-feito-para-politica-diz-deputado-psl/,"O Antagonista conversou com o deputado Coronel Tadeu, do PSL, um dos únicos aliados de Jair Bolsonaro a conseguir perguntar para Paulo Guedes na sessão da CCJ ontem.“O saldo poderia ser muito melhor. Paulo Guedes não foi feito para a política. Ele é técnico, profissional e rápido: tudo o que a política não aceita.”O parlamentar, em seu primeiro mandato, disse que nada justifica a forma desrespeitosa como o ministro foi tratado, mas recomendou que Guedes “aprenda a apanhar”.“Ele não tem sangue de barata. E o cargo de ministro exige tenacidade. Se for se deixar abater por toda porrada que tomar, na política ele não vai ficar. Tem que aprender a apanhar.”",Brasil,"“Paulo Guedes não foi feito para a política”, diz deputado do PSL",04/04/2019 16:01:32
None,Sem autor,https://www.oantagonista.com/mundo/bolsonaro-visitara-arabes/,"Ernesto Araújo disse que está elaborando um roteiro de visitas de Jair Bolsonaro a países árabes, ainda no primeiro semestre.“Estamos definindo um programa. Países que sejam nossos principais parceiros, para começar. Depois, iremos a outros.” Ele citou Arábia Saudita e Emirados Árabes.",Mundo,Bolsonaro visitará árabes,04/04/2019 14:12:13
None,Renan Ramalho,https://www.oantagonista.com/brasil/relator-no-senado-quer-votar-em-abril-criminalizacao-caixa-2/,"Um dos relatores do pacote anticrime no Senado, Márcio Bittar (MDB-AC) considera que dá para votar ainda em abril pelo menos uma das propostas, que define melhor o crime de caixa 2.É ideia é pautar o projeto na sessão de 17 de abril da Comissão de Constituição e Justiça em caráter terminativo. Deste modo, em caso de aprovação, a proposta deixaria de passar pelo plenário do Senado e iria diretamente para a Câmara.A decisão sobre a inclusão do assunto na pauta da CCJ cabe a Simone Tebet (MDB-MS), presidente do colegiado.",Brasil,Relator no Senado quer votar neste mês criminalização do caixa 2,04/04/2019 14:39:24
None,Sem autor,https://www.oantagonista.com/brasil/com-que-moral-zeca-dirceu-fala-em-nome-dos-brasileiros/,"Em um evento há pouco em São Paulo, João Doria perguntou “com que moral Zeca Dirceu fala em nome dos brasileiros?”.É uma boa pergunta.",Brasil,“Com que moral Zeca Dirceu fala em nome dos brasileiros?”,04/04/2019 12:56:04
None,Sem autor,https://www.oantagonista.com/brasil/petistas-celebram-adiamento-de-toffoli/,"Grande parte do PT comemorou a decisão de Dias Toffoli de tirar da pauta do STF o julgamento da ação sobre prisão em segunda instância, informa Caio Junqueira em .Os petistas acham que, com isso, ganharão tempo na construção de uma maioria que decida favoravelmente a Lula –hoje,, provavelmente a regra atual seria mantida.Leia a reportagem:",Brasil,Petistas celebram adiamento de Toffoli,04/04/2019 14:52:01
None,Sem autor,https://www.oantagonista.com/brasil/pitbull-de-guedes/,"Daniella Cosentino, assessora especial de Paulo Guedes, salvou o ministro de uma armadilha ontem.Como registramos mais cedo, Maria do Rosário chegou a acionar a Polícia Legislativa contra a assessora.A deputada ficou irritada quando Daniella pediu para Felipe Francischini encerrar a sessão, diante do barraco armado pela bancada do barulho.Além do ataque verbal contra o ministro, a assessora notou que Maria do Rosário buscava algum tipo de contato físico com Guedes e imaginou o pior, se colocando entre os dois.",Brasil,A pitbull de Guedes,04/04/2019 13:10:08
None,Sem autor,https://www.oantagonista.com/brasil/verdadeira-razao-de-dias-toffoli/,"Dias Toffoli adiou o julgamento sobre a prisão de condenados em segunda instância, por medo da repercusssão que uma eventual libertação de Lula poderia ter, dizem jornais.Na verdade, adiou porque o STF provavelmente decidiria pela manutenção da regra atual. ",Brasil,A verdadeira razão de Dias Toffoli,04/04/2019 13:38:16
None,Sem autor,https://www.oantagonista.com/brasil/agu-contra-fundo-da-lava-jato/,"A Advocacia Geral da União recomendou ao STF a anulação do fundo idealizado pela Lava Jato, que teria ao menos R$ 1,25 bilhão pagos pela Petrobras para projetos anticorrupção.“O Ministério Público Federal no Paraná se elegeu, de maneira discricionária, como a autoridade brasileira habilitada a receber e dar destinação os recursos que a Petrobras deveria pagar ao Estado brasileiro, sem nenhum amparo para tal, seja no acordo celebrado, seja em normas do ordenamento jurídico brasileiro”, diz parecer assinado por André Mendonça.",Brasil,AGU contra fundo da Lava Jato,04/04/2019 13:58:26
None,Sem autor,https://www.oantagonista.com/brasil/os-5-votos-contra-pec-orcamento/,"Como registramos, a PEC do Orçamento impositivo foi aprovada ontem à noite no Senado, em dois turnos.O placar final foi de 59 a 5.Votaram contra Reguffe, Alvaro Dias, Lasier Martins, Oriovisto Guimarães e Flávio Arns.",Brasil,Os 5 votos contra a PEC do Orçamento,04/04/2019 14:14:25
None,Sem autor,https://www.oantagonista.com/brasil/chefe-de-gabinete-de-velez-tambem-saiu/,"O Diário Oficial de hoje também traz a demissão da chefe de gabinete do Ministério da Educação, Josie de Jesus.No lugar dela, entra Marcos de Araújo, ex-subcomandante geral da PM do Distrito Federal e professor da Academia dos Bombeiros.",Brasil,Chefe de gabinete de Vélez também saiu,04/04/2019 12:58:39
None,Sem autor,https://www.oantagonista.com/brasil/procuradores-fazem-eleicao-interna-em-junho/,"A Associação Nacional dos Procuradores da República marcou para 18 de junho a eleição interna que formará a lista tríplice de indicados a procurador-geral da República.Raquel Dodge termina o mandato em setembro e pode tentar a recondução.Segundo a Folha, haverá seis debates entre os candidatos — até o momento, já se apresentaram como concorrentes Vladimir Aras, Nicolao Dino, Mário Bonsaglia, Lauro Pinto Cardoso e Blal Dalloul.Jair Bolsonaro não é obrigado a escolher um dos três mais votados, como se tornou tradição desde o governo Lula.A associação defende o método porque garante ao nome que for escolhido a partir da lista maior respaldo interno entre os pares.",Brasil,Procuradores fazem eleição interna em junho,04/04/2019 13:29:04
None,Sem autor,https://www.oantagonista.com/internet/o-ira-nao-quer-reforma-da-previdencia-de-guedes/,Levantamento do desempenho da tag #TchutchucaDosBanqueiros no Twitter indica forte impulsionamento por IPs localizados no Irã.Devem ser amigos virtuais de Zeca ‘Hassan’ Dirceu.,Internet,O Irã não quer a reforma da Previdência de Guedes,04/04/2019 12:50:23
None,Sem autor,https://www.oantagonista.com/brasil/presidente-stj-jamais-deve-o-julgador-decidir-pautado-pelo-clamor-popular/,"Em sessão em comemoração aos 30 anos do STJ, o presidente da Corte, João Otávio de Noronha, disse o seguinte há pouco:“A voz da Justiça, sob nenhuma condição, deve submeter-se às expectativas de uma opinião pública assentada no sentimento de um país midiático, ou seja, jamais deve o julgador decidir pautado pelo clamor popular, mas pelas regras jurídicas, sem desconsiderar os reflexos de suas decisões sobre a sociedade.”De acordo com o ministro, “o grau de governabilidade desta nação vai depender da eficiência com que os três poderes instituídos, independentes e harmônicos entre si, exerçam suas funções originárias com plenitude e nos limites das respectivas competências”.Você pode ler a íntegra do discurso clicando .",Brasil,Presidente do STJ: “Jamais deve o julgador decidir pautado pelo clamor popular”,04/04/2019 13:03:29
None,Sem autor,https://www.oantagonista.com/brasil/barroso-e-fachin-criticam-colegas-que-desrespeitam-decisao-sobre-2a-instancia/,"Na sessão da manhã de hoje no TSE, os ministros Luís Roberto Barroso e Edson Fachin, também do STF, criticaram decisões individuais de colegas que soltam condenados na segunda instância.“Nas democracias maduras, uma vez fixada uma tese jurídica pela Suprema Corte, os demais magistrados seguem a orientação colegiadamente fixada. Então, o fato de que alguém deixe de seguir a orientação do Supremo está longe de obrigar os outros magistrados do país a errarem por isonomia”, disse Barroso.“Eu creio que se demonstra respeito a um tribunal constitucional respeitando as decisões colegiadas majoritárias. Isso não pode operar como um limpador de para-brisa, ora está aqui, ora está acolá. É fundamental que se tenha uma diretriz e um mínimo de previsibilidade”, acrescentou Fachin.Os comentários foram feitos durante julgamento, interrompido por um pedido de vista de Og Fernandes, em que uma ré condenada em segunda instância em processo eleitoral pede para recorrer em liberdade.",Brasil,Barroso e Fachin criticam colegas que desrespeitam decisão sobre 2ª instância,04/04/2019 12:35:28
None,Sem autor,https://www.oantagonista.com/brasil/serenidade-de-guedes/,"Em um evento da construção civil, em São Paulo, Rogério Marinho disse hoje que o ministro Paulo Guedes “deu resposta altiva a quem o ofendeu” durante a sessão de ontem na CCJ da Câmara.“Guedes teve mais serenidade na CCJ do que eu achava que ele teria.”",Brasil,A serenidade de Guedes,04/04/2019 12:47:50
None,Sem autor,https://www.oantagonista.com/brasil/quem-quer/,"soube que Bruno Garschagen recebeu uma oferta de trabalho bem mais interessante, por isso deixou o MEC. Atualmente, qualquer coisa é mais interessante.",Brasil,Quem quer?,04/04/2019 12:35:46
None,Sem autor,https://www.oantagonista.com/brasil/menos-e-mais-2/,"Gente na cúpula do Exército tenta convencer o vice-presidente, Hamilton Mourão, a evitar os comentários quase diários sobre atos ou palavras do presidente, Jair Bolsonaro.Há o entendimento de que parte da imprensa estimula Mourão a fazer declarações polêmicas que só alimentam o clima de desconfiança no Palácio do Planalto.",Brasil,Menos é mais,04/04/2019 13:32:22
None,Sem autor,https://www.oantagonista.com/brasil/esquerda-se-apropria-de-narrativas-e-coloca-como-verdade-absoluta/,"Ainda no evento da construção civil, em São Paulo, o secretário especial da Previdência, Rogério Marinho, aproveitou para desmascarar a falaciosa narrativa da esquerda sobre a reforma.“A esquerda se apropria de narrativas e as coloca como verdade absoluta. Esquecem que a falta de perspectiva econômica afeta mais os mais pobres e os mais jovens.”E mais:“As pessoas querem investir no nosso país, estamos em momento de rara oportunidade. Os investimentos aguardam que o Brasil mostre que é capaz de honrar compromissos que fez com mercado externo.”",Brasil,“A esquerda se apropria de narrativas e as coloca como verdade absoluta”,04/04/2019 12:50:12
None,Sem autor,https://www.oantagonista.com/brasil/e-assim-que-eles-vao-agir-diz-doria-sobre-esquerda-no-debate-da-reforma-da-previdencia/,"Em um evento do Banco Daycoval, o governador de São Paulo, João Doria, disse hoje que depois de ver a esquerda agindo na CCJ da Câmara, dobará sua aposta na reforma da Previdência.“Os partidos de esquerda vão intimidar aqueles que defendem reforma. Tentaram emparedar o ministro, de maneira grosseira, estúpida. É assim que eles vão agir. Se nós, da sociedade civil, ficarmos calados, eles vencem no grito.”O tucano acrescentou:“Tentaram inibir e encurralar o ministro para colocá-lo no corner, para que, quem sabe, ele desista de sua missão como ministro.”",Brasil,"“É assim que eles vão agir”, diz Doria sobre a esquerda no debate da reforma da Previdência",04/04/2019 12:53:38
None,Sem autor,https://www.oantagonista.com/brasil/decisao-de-toffoli-que-adiou-o-julgamento-da-prisao-na-2a-instancia/,"Dias Toffoli retirou da pauta o julgamento da prisão em segunda instância, como registramos.Eis o documento em que o presidente do STF comunica o presidente da OAB da decisão — o julgamento estava previsto para o próximo dia 10:",Brasil,A decisão de Toffoli que adiou o julgamento da prisão na 2ª instância,04/04/2019 10:32:05
None,Sem autor,https://www.oantagonista.com/brasil/moro-no-twitter/,Sergio Moro se rendeu ao Twitter.O ministro da Justiça diz que usará a rede social para explicar o pacote anticrime e outras medidas da pasta.,Brasil,Moro no Twitter,04/04/2019 10:53:14
None,Diego Amorim,https://www.oantagonista.com/brasil/tucano-cotado-para-o-mec/,"Em Brasília, corre nos bastidores que Izalci Lucas, senador pelo PSDB do Distrito Federal, poderia vir a assumir o Ministério da Educação, em uma eventual queda de Ricardo Vélez.“Não fui convidado oficialmente ainda, ainda não. Muitas especulações. Muita gente me apoiando, mas ainda ninguém falou comigo”, disse o parlamentar a .E se o convite surgir realmente?“Para mim, seria uma missão. Sou soldado da educação.”",Brasil,Tucano cotado para o MEC?,04/04/2019 12:07:25
None,Sem autor,https://www.oantagonista.com/brasil/alckmin-aquilo-que-gente-entender-que-nao-e-justo-votaremos-contra/,"Geraldo Alckmin saiu do encontro com Jair Bolsonaro sem manifestar grande entusiasmo:“O importante na reforma é idade mínima e tempo de transição. A reforma é muito complexa, muito detalhista, muito longa. Nós não aprovaremos nenhum benefício menor que um salário mínimo.A reforma da Previdência precisa ser centrada em dois objetivos. O primeiro é justiça social. Não é possível permitir privilégios e é preciso proteger aqueles que mais precisam.Temos um sistema de distribuição de renda, que é o regime geral. São mais de 33 milhões de aposentados e pensionistas, 70% ganha um salário mínimo e  a média é R$ 1.390 e ninguém ganham mais que R$ 5 mil.”Sobre a possibilidade de fazer parte do governo, ele respondeu:“O PSDB tem uma postura de independência em relação ao governo. Não há nenhum tipo de troca. Não participaremos do governo, não aceitamos no governo e votamos com o Brasil. Aquilo que a gente entende que é importante para o país, para voltar a crescer, ter emprego, ter renda, o partido vai votar favorável. Aquilo que a gente entender que não é justo, nós votaremos contra.” ",Brasil,Alckmin: “Não há nenhum tipo de troca”,04/04/2019 12:20:37
